customer_id,order_date,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST02250,2025-09-15,15,6,3309.5,5,2,4,11,Loyal Customers
CUST02251,2025-04-01,182,2,1716.8,1,1,3,5,Lost Customers
CUST02252,2025-07-30,62,4,2123.62,3,1,3,7,At Risk
CUST02253,2025-07-25,67,7,5056.679999999999,3,2,5,10,Loyal Customers
CUST02254,2025-07-01,91,1,321.87,2,1,1,4,Lost Customers
CUST02255,2025-09-15,15,1,485.28,5,1,1,7,At Risk
CUST02256,2025-08-19,42,4,2003.71,4,1,3,8,Potential Loyalists
CUST02257,2025-08-01,60,5,4038.65,3,2,5,10,Loyal Customers
CUST02258,2025-03-16,198,4,2233.67,1,1,3,5,Lost Customers
CUST02259,2025-08-19,42,2,917.25,4,1,2,7,At Risk
CUST02260,2025-07-23,69,3,3309.0299999999997,3,1,4,8,Potential Loyalists
CUST02261,2025-08-06,55,4,3277.19,3,1,4,8,Potential Loyalists
CUST02262,2025-06-25,97,3,2320.9,2,1,3,6,At Risk
CUST02263,2025-06-04,118,1,385.7,2,1,1,4,Lost Customers
CUST02264,2025-08-16,45,3,2217.6800000000003,4,1,3,8,Potential Loyalists
CUST02265,2025-08-30,31,1,280.88,4,1,1,6,At Risk
CUST02266,2025-09-10,20,1,563.66,5,1,1,7,At Risk
CUST02267,2025-03-07,207,2,2539.23,1,1,3,5,Lost Customers
CUST02268,2025-04-16,167,2,1421.47,1,1,2,4,Lost Customers
CUST02269,2025-09-23,7,4,3854.66,5,1,4,10,Loyal Customers
CUST02270,2025-07-01,91,6,4121.46,2,2,5,9,Potential Loyalists
CUST02271,2025-06-03,119,2,1585.3500000000001,2,1,3,6,At Risk
CUST02272,2025-08-02,59,11,8117.28,3,4,5,12,Loyal Customers
CUST02273,2025-04-20,163,2,1263.48,1,1,2,4,Lost Customers
CUST02274,2025-07-22,70,2,897.32,3,1,2,6,At Risk
CUST02275,2025-09-09,21,4,1569.5,4,1,3,8,Potential Loyalists
CUST02276,2025-01-08,265,2,2509.86,1,1,3,5,Lost Customers
CUST02277,2025-02-24,218,2,3384.3,1,1,4,6,At Risk
CUST02278,2025-06-06,116,2,937.17,2,1,2,5,Lost Customers
CUST02279,2025-09-09,21,3,2624.92,4,1,4,9,Potential Loyalists
CUST02280,2025-05-08,145,1,1244.85,2,1,2,5,Lost Customers
CUST02281,2025-06-02,120,2,1698.6799999999998,2,1,3,6,At Risk
CUST02282,2025-09-23,7,1,300.59,5,1,1,7,At Risk
CUST02283,2025-05-21,132,4,1771.46,2,1,3,6,At Risk
CUST02284,2025-08-26,35,5,3144.28,4,2,4,10,Loyal Customers
CUST02285,2025-09-11,19,1,903.8,5,1,2,8,Potential Loyalists
CUST02286,2025-01-31,242,2,2310.76,1,1,3,5,Lost Customers
CUST02287,2025-06-22,100,7,7044.49,2,2,5,9,Potential Loyalists
CUST02288,2025-08-03,58,5,4722.57,3,2,5,10,Loyal Customers
CUST02289,2025-06-29,93,4,4308.88,2,1,5,8,Potential Loyalists
CUST02290,2025-07-16,76,5,5620.530000000001,3,2,5,10,Loyal Customers
CUST02291,2025-02-28,214,6,3936.09,1,2,4,7,At Risk
CUST02292,2025-09-26,4,4,2077.06,5,1,3,9,Potential Loyalists
CUST02293,2024-12-17,287,4,4413.400000000001,1,1,5,7,At Risk
CUST02294,2025-09-11,19,2,785.8399999999999,5,1,2,8,Potential Loyalists
CUST02295,2025-09-06,24,2,958.6199999999999,4,1,2,7,At Risk
CUST02296,2025-07-19,73,5,2333.01,3,2,3,8,Potential Loyalists
CUST02297,2025-09-03,27,1,389.45,4,1,1,6,At Risk
CUST02298,2025-06-22,100,6,4073.9900000000002,2,2,5,9,Potential Loyalists
CUST02299,2025-06-21,101,1,1062.37,2,1,2,5,Lost Customers
CUST02300,2025-06-18,104,3,3051.79,2,1,4,7,At Risk
CUST02301,2025-05-27,126,3,1446.59,2,1,2,5,Lost Customers
CUST02302,2025-07-13,79,3,1243.3400000000001,3,1,2,6,At Risk
CUST02303,2025-09-06,24,1,590.19,4,1,1,6,At Risk
CUST02304,2025-08-25,36,6,2964.84,4,2,4,10,Loyal Customers
CUST02305,2025-08-21,40,7,5250.78,4,2,5,11,Loyal Customers
CUST02306,2025-07-18,74,2,2087.3199999999997,3,1,3,7,At Risk
CUST02307,2025-09-06,24,2,1057.9,4,1,2,7,At Risk
CUST02308,2025-06-06,116,3,2021.26,2,1,3,6,At Risk
CUST02309,2024-03-17,562,1,359.12,1,1,1,3,Lost Customers
CUST02310,2025-09-05,25,5,3787.63,4,2,4,10,Loyal Customers
CUST02311,2025-03-14,200,6,2984.76,1,2,4,7,At Risk
CUST02312,2025-03-09,205,7,4727.71,1,2,5,8,Potential Loyalists
CUST02313,2025-04-12,171,1,583.08,1,1,1,3,Lost Customers
CUST02314,2025-09-30,0,1,443.94,5,1,1,7,At Risk
CUST02315,2025-08-22,39,8,5134.64,4,3,5,12,Loyal Customers
CUST02316,2025-09-13,17,1,552.35,5,1,1,7,At Risk
CUST02317,2025-09-29,1,7,6148.13,5,2,5,12,Loyal Customers
CUST02318,2025-07-07,85,1,514.56,3,1,1,5,Lost Customers
CUST02319,2025-08-25,36,1,1156.63,4,1,2,7,At Risk
CUST02320,2025-06-25,97,2,519.24,2,1,1,4,Lost Customers
CUST02321,2025-04-11,172,6,4633.05,1,2,5,8,Potential Loyalists
CUST02322,2025-08-23,38,4,3153.22,4,1,4,9,Potential Loyalists
CUST02323,2025-07-08,84,2,3391.66,3,1,4,8,Potential Loyalists
CUST02324,2025-04-05,178,3,2455.75,1,1,3,5,Lost Customers
CUST02325,2025-09-16,14,5,2255.7400000000002,5,2,3,10,Loyal Customers
CUST02326,2025-09-16,14,1,831.86,5,1,2,8,Potential Loyalists
CUST02327,2025-04-23,160,3,1354.68,1,1,2,4,Lost Customers
CUST02328,2025-09-17,13,1,639.75,5,1,1,7,At Risk
CUST02329,2025-07-02,90,5,4216.7699999999995,2,2,5,9,Potential Loyalists
CUST02330,2025-07-17,75,6,6079.95,3,2,5,10,Loyal Customers
CUST02331,2025-09-19,11,8,8892.78,5,3,5,13,Champions
CUST02332,2025-09-13,17,4,4620.94,5,1,5,11,Loyal Customers
CUST02333,2025-09-30,0,1,648.38,5,1,1,7,At Risk
CUST02334,2025-09-17,13,1,1812.0,5,1,3,9,Potential Loyalists
CUST02335,2025-08-21,40,4,2535.74,4,1,3,8,Potential Loyalists
CUST02336,2025-07-14,78,2,777.1700000000001,3,1,2,6,At Risk
CUST02337,2025-09-17,13,1,1911.28,5,1,3,9,Potential Loyalists
CUST02338,2025-08-30,31,2,1594.4499999999998,4,1,3,8,Potential Loyalists
CUST02339,2025-08-30,31,5,3093.07,4,2,4,10,Loyal Customers
CUST02340,2025-09-02,28,7,6261.87,4,2,5,11,Loyal Customers
CUST02341,2025-08-30,31,1,490.32,4,1,1,6,At Risk
CUST02342,2025-08-04,57,2,1718.3899999999999,3,1,3,7,At Risk
CUST02343,2025-09-06,24,1,1077.84,4,1,2,7,At Risk
CUST02344,2025-09-11,19,1,536.58,5,1,1,7,At Risk
CUST02345,2025-08-28,33,5,3378.75,4,2,4,10,Loyal Customers
CUST02346,2025-09-14,16,3,1415.13,5,1,2,8,Potential Loyalists
CUST02347,2025-06-30,92,1,1102.94,2,1,2,5,Lost Customers
CUST02348,2025-06-07,115,4,4886.8,2,1,5,8,Potential Loyalists
CUST02349,2025-08-07,54,3,1811.6,3,1,3,7,At Risk
CUST02350,2025-05-21,132,3,3619.51,2,1,4,7,At Risk
CUST02351,2025-02-03,239,1,1592.34,1,1,3,5,Lost Customers
CUST02352,2025-09-22,8,4,2251.45,5,1,3,9,Potential Loyalists
CUST02353,2025-05-03,150,5,3152.52,1,2,4,7,At Risk
CUST02354,2025-09-11,19,1,666.97,5,1,1,7,At Risk
CUST02355,2025-09-21,9,7,3620.0899999999997,5,2,4,11,Loyal Customers
CUST02356,2025-08-27,34,2,1160.46,4,1,2,7,At Risk
CUST02357,2025-08-31,30,8,7592.09,4,3,5,12,Loyal Customers
CUST02358,2025-07-20,72,3,2849.58,3,1,4,8,Potential Loyalists
CUST02359,2025-09-02,28,4,2631.74,4,1,4,9,Potential Loyalists
CUST02360,2025-08-22,39,2,830.9399999999999,4,1,2,7,At Risk
CUST02361,2025-08-18,43,1,430.86,4,1,1,6,At Risk
CUST02362,2025-09-10,20,2,2072.46,5,1,3,9,Potential Loyalists
CUST02363,2025-09-10,20,2,2190.38,5,1,3,9,Potential Loyalists
CUST02364,2025-04-30,153,2,1091.09,1,1,2,4,Lost Customers
CUST02365,2025-09-21,9,5,4018.01,5,2,4,11,Loyal Customers
CUST02366,2025-02-23,219,5,2837.05,1,2,4,7,At Risk
CUST02367,2025-07-22,70,4,2571.52,3,1,4,8,Potential Loyalists
CUST02368,2025-04-26,157,4,4203.85,1,1,5,7,At Risk
CUST02369,2025-09-08,22,1,377.41,4,1,1,6,At Risk
CUST02370,2025-09-09,21,3,1826.48,4,1,3,8,Potential Loyalists
CUST02371,2025-08-17,44,4,2578.0099999999998,4,1,4,9,Potential Loyalists
CUST02372,2025-09-07,23,5,2903.5299999999997,4,2,4,10,Loyal Customers
CUST02373,2025-09-23,7,3,2811.29,5,1,4,10,Loyal Customers
CUST02374,2025-07-12,80,1,158.59,3,1,1,5,Lost Customers
CUST02375,2025-07-11,81,1,530.02,3,1,1,5,Lost Customers
CUST02376,2025-09-26,4,3,2320.3599999999997,5,1,3,9,Potential Loyalists
CUST02377,2025-08-29,32,2,1996.9699999999998,4,1,3,8,Potential Loyalists
CUST02378,2025-09-28,2,2,1141.79,5,1,2,8,Potential Loyalists
CUST02379,2025-06-10,112,1,588.32,2,1,1,4,Lost Customers
CUST02380,2025-05-17,136,1,331.92,2,1,1,4,Lost Customers
CUST02381,2025-09-26,4,1,798.67,5,1,2,8,Potential Loyalists
CUST02382,2025-07-03,89,7,6958.09,2,2,5,9,Potential Loyalists
CUST02383,2025-06-14,108,4,1842.06,2,1,3,6,At Risk
CUST02384,2025-07-24,68,3,2259.81,3,1,3,7,At Risk
CUST02385,2025-09-03,27,1,873.79,4,1,2,7,At Risk
CUST02386,2025-09-30,0,2,1758.17,5,1,3,9,Potential Loyalists
CUST02387,2025-06-25,97,1,324.03,2,1,1,4,Lost Customers
CUST02388,2025-08-12,49,1,2614.56,3,1,4,8,Potential Loyalists
CUST02389,2025-05-28,125,4,1987.76,2,1,3,6,At Risk
CUST02390,2024-12-22,282,3,2336.76,1,1,3,5,Lost Customers
CUST02391,2025-08-09,52,1,767.26,3,1,1,5,Lost Customers
CUST02392,2025-06-26,96,3,1858.71,2,1,3,6,At Risk
CUST02393,2025-05-31,122,6,5816.6900000000005,2,2,5,9,Potential Loyalists
CUST02394,2025-08-23,38,5,4632.17,4,2,5,11,Loyal Customers
CUST02395,2024-10-01,364,4,1428.0,1,1,2,4,Lost Customers
CUST02396,2025-06-08,114,1,553.88,2,1,1,4,Lost Customers
CUST02397,2025-08-03,58,1,451.68,3,1,1,5,Lost Customers
CUST02398,2025-08-12,49,7,4117.02,3,2,5,10,Loyal Customers
CUST02399,2024-12-28,276,4,2579.22,1,1,4,6,At Risk
CUST02400,2025-06-12,110,2,1017.49,2,1,2,5,Lost Customers
